"NEW.ID","CID","GROUP","BGD.MORALITY","BGD.TOTAL","BGD.SPECCODE","BGD.MORPROP","BGD.MORVIRTPROP","BGD.SPECPROP","RAG.ORDER","RAG.CHECK","DG.ORDER","DG.CHECK","CHILDREN","MAT","DIEPUN","OMNI.BG","MORINDEX","TYPE","SELF","RAG","Y"
2116,1614,"Mauritius",2,5,2,0.4,0.4,0.4,0,NA,0,NA,2,1,NA,1,2.33333333333333,"DG.SELF",1,0,3
2117,1615,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,0,0,0.5,1,2,"RAG.LOCAL",0,1,NA
2117,1615,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,0,0,0.5,1,2,"RAG.SELF",1,1,NA
2117,1615,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,0,0,0.5,1,2,"DG.LOCAL",0,0,5
2117,1615,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,0,0,0.5,1,2,"DG.SELF",1,0,5
2118,1616,"Mauritius",1,5,1,0.2,0.6,0.2,0,NA,0,NA,0,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
2118,1616,"Mauritius",1,5,1,0.2,0.6,0.2,0,NA,0,NA,0,0,1,1,2.33333333333333,"RAG.SELF",1,1,NA
2118,1616,"Mauritius",1,5,1,0.2,0.6,0.2,0,NA,0,NA,0,0,1,1,2.33333333333333,"DG.LOCAL",0,0,4
2118,1616,"Mauritius",1,5,1,0.2,0.6,0.2,0,NA,0,NA,0,0,1,1,2.33333333333333,"DG.SELF",1,0,6
2119,1617,"Mauritius",3,5,2,0.6,0.6,0.4,0,NA,0,NA,0,0,0.5,1,2.33333333333333,"RAG.LOCAL",0,1,NA
2119,1617,"Mauritius",3,5,2,0.6,0.6,0.4,0,NA,0,NA,0,0,0.5,1,2.33333333333333,"RAG.SELF",1,1,NA
2119,1617,"Mauritius",3,5,2,0.6,0.6,0.4,0,NA,0,NA,0,0,0.5,1,2.33333333333333,"DG.LOCAL",0,0,3
2119,1617,"Mauritius",3,5,2,0.6,0.6,0.4,0,NA,0,NA,0,0,0.5,1,2.33333333333333,"DG.SELF",1,0,3
2120,1618,"Mauritius",4,5,3,0.8,1,0.6,0,NA,1,NA,0,0,0,0,0.333333333333333,"RAG.LOCAL",0,1,NA
2120,1618,"Mauritius",4,5,3,0.8,1,0.6,0,NA,1,NA,0,0,0,0,0.333333333333333,"RAG.SELF",1,1,NA
2120,1618,"Mauritius",4,5,3,0.8,1,0.6,0,NA,1,NA,0,0,0,0,0.333333333333333,"DG.LOCAL",0,0,5
2120,1618,"Mauritius",4,5,3,0.8,1,0.6,0,NA,1,NA,0,0,0,0,0.333333333333333,"DG.SELF",1,0,10
2121,1619,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,3,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,NA
2121,1619,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,3,1,1,1,2.66666666666667,"RAG.SELF",1,1,NA
2121,1619,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,3,1,1,1,2.66666666666667,"DG.LOCAL",0,0,5
2121,1619,"Mauritius",3,5,1,0.6,0.6,0.2,0,NA,0,NA,3,1,1,1,2.66666666666667,"DG.SELF",1,0,5
2122,1620,"Mauritius",4,5,0,0.8,0.8,0,0,NA,0,NA,3,1,0.5,1,2.66666666666667,"RAG.LOCAL",0,1,NA
2122,1620,"Mauritius",4,5,0,0.8,0.8,0,0,NA,0,NA,3,1,0.5,1,2.66666666666667,"RAG.SELF",1,1,NA
2122,1620,"Mauritius",4,5,0,0.8,0.8,0,0,NA,0,NA,3,1,0.5,1,2.66666666666667,"DG.LOCAL",0,0,5
2122,1620,"Mauritius",4,5,0,0.8,0.8,0,0,NA,0,NA,3,1,0.5,1,2.66666666666667,"DG.SELF",1,0,8
2123,1621,"Mauritius",1,5,0,0.2,0.2,0,0,NA,1,NA,0,0,0.5,1,2,"RAG.LOCAL",0,1,NA
2123,1621,"Mauritius",1,5,0,0.2,0.2,0,0,NA,1,NA,0,0,0.5,1,2,"RAG.SELF",1,1,NA
2123,1621,"Mauritius",1,5,0,0.2,0.2,0,0,NA,1,NA,0,0,0.5,1,2,"DG.LOCAL",0,0,5
2123,1621,"Mauritius",1,5,0,0.2,0.2,0,0,NA,1,NA,0,0,0.5,1,2,"DG.SELF",1,0,5
2124,91,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,0,0,0,1,4,"RAG.LOCAL",0,1,16
2124,91,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,0,0,0,1,4,"RAG.SELF",1,1,16
2124,91,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,0,0,0,1,4,"DG.LOCAL",0,0,NA
2124,91,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,0,0,0,1,4,"DG.SELF",1,0,NA
2125,92,"Coastal Tanna",2,2,0,1,1,0,1,0,0,NA,4,0,1,1,4,"RAG.LOCAL",0,1,16
2125,92,"Coastal Tanna",2,2,0,1,1,0,1,0,0,NA,4,0,1,1,4,"RAG.SELF",1,1,10
2125,92,"Coastal Tanna",2,2,0,1,1,0,1,0,0,NA,4,0,1,1,4,"DG.LOCAL",0,0,NA
2125,92,"Coastal Tanna",2,2,0,1,1,0,1,0,0,NA,4,0,1,1,4,"DG.SELF",1,0,NA
2126,93,"Coastal Tanna",1,4,2,0.25,0.75,0.5,1,0,0,NA,3,0,0.5,1,2.66666666666667,"RAG.LOCAL",0,1,14
2126,93,"Coastal Tanna",1,4,2,0.25,0.75,0.5,1,0,0,NA,3,0,0.5,1,2.66666666666667,"RAG.SELF",1,1,14
2126,93,"Coastal Tanna",1,4,2,0.25,0.75,0.5,1,0,0,NA,3,0,0.5,1,2.66666666666667,"DG.LOCAL",0,0,NA
2126,93,"Coastal Tanna",1,4,2,0.25,0.75,0.5,1,0,0,NA,3,0,0.5,1,2.66666666666667,"DG.SELF",1,0,NA
2127,94,"Coastal Tanna",2,3,0,0.666666666666667,1,0,0,0,0,NA,1,1,0.5,1,3.66666666666667,"RAG.LOCAL",0,1,14
2127,94,"Coastal Tanna",2,3,0,0.666666666666667,1,0,0,0,0,NA,1,1,0.5,1,3.66666666666667,"RAG.SELF",1,1,12
2127,94,"Coastal Tanna",2,3,0,0.666666666666667,1,0,0,0,0,NA,1,1,0.5,1,3.66666666666667,"DG.LOCAL",0,0,NA
2127,94,"Coastal Tanna",2,3,0,0.666666666666667,1,0,0,0,0,NA,1,1,0.5,1,3.66666666666667,"DG.SELF",1,0,NA
2128,95,"Coastal Tanna",3,3,2,1,1,0.666666666666667,0,0,0,NA,4,0,1,1,3,"RAG.LOCAL",0,1,15
2128,95,"Coastal Tanna",3,3,2,1,1,0.666666666666667,0,0,0,NA,4,0,1,1,3,"RAG.SELF",1,1,16
2128,95,"Coastal Tanna",3,3,2,1,1,0.666666666666667,0,0,0,NA,4,0,1,1,3,"DG.LOCAL",0,0,NA
2128,95,"Coastal Tanna",3,3,2,1,1,0.666666666666667,0,0,0,NA,4,0,1,1,3,"DG.SELF",1,0,NA
2129,96,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,2,0,1,1,3,"RAG.LOCAL",0,1,19
2129,96,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,2,0,1,1,3,"RAG.SELF",1,1,9
2129,96,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,2,0,1,1,3,"DG.LOCAL",0,0,NA
2129,96,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,2,0,1,1,3,"DG.SELF",1,0,NA
2130,97,"Coastal Tanna",1,3,0,0.333333333333333,0.666666666666667,0,1,0,0,NA,3,1,1,1,3,"RAG.LOCAL",0,1,25
2130,97,"Coastal Tanna",1,3,0,0.333333333333333,0.666666666666667,0,1,0,0,NA,3,1,1,1,3,"RAG.SELF",1,1,17
2130,97,"Coastal Tanna",1,3,0,0.333333333333333,0.666666666666667,0,1,0,0,NA,3,1,1,1,3,"DG.LOCAL",0,0,NA
2130,97,"Coastal Tanna",1,3,0,0.333333333333333,0.666666666666667,0,1,0,0,NA,3,1,1,1,3,"DG.SELF",1,0,NA
2131,98,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,3,0,1,1,4,"RAG.LOCAL",0,1,15
2131,98,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,3,0,1,1,4,"RAG.SELF",1,1,20
2131,98,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,3,0,1,1,4,"DG.LOCAL",0,0,NA
2131,98,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,3,0,1,1,4,"DG.SELF",1,0,NA
2132,99,"Coastal Tanna",4,4,2,1,1,0.5,0,0,0,NA,2,0,1,1,4,"RAG.LOCAL",0,1,14
2132,99,"Coastal Tanna",4,4,2,1,1,0.5,0,0,0,NA,2,0,1,1,4,"RAG.SELF",1,1,14
2132,99,"Coastal Tanna",4,4,2,1,1,0.5,0,0,0,NA,2,0,1,1,4,"DG.LOCAL",0,0,NA
2132,99,"Coastal Tanna",4,4,2,1,1,0.5,0,0,0,NA,2,0,1,1,4,"DG.SELF",1,0,NA
2133,100,"Coastal Tanna",1,1,0,1,1,0,1,0,0,NA,0,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,12
2133,100,"Coastal Tanna",1,1,0,1,1,0,1,0,0,NA,0,0,1,1,2.33333333333333,"RAG.SELF",1,1,18
2133,100,"Coastal Tanna",1,1,0,1,1,0,1,0,0,NA,0,0,1,1,2.33333333333333,"DG.LOCAL",0,0,NA
2133,100,"Coastal Tanna",1,1,0,1,1,0,1,0,0,NA,0,0,1,1,2.33333333333333,"DG.SELF",1,0,NA
2134,101,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,3,0,1,1,3,"RAG.LOCAL",0,1,13
2134,101,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,3,0,1,1,3,"RAG.SELF",1,1,14
2134,101,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,3,0,1,1,3,"DG.LOCAL",0,0,NA
2134,101,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,3,0,1,1,3,"DG.SELF",1,0,NA
2135,102,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,0,0,0.5,1,3.66666666666667,"RAG.LOCAL",0,1,11
2135,102,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,0,0,0.5,1,3.66666666666667,"RAG.SELF",1,1,12
2135,102,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,0,0,0.5,1,3.66666666666667,"DG.LOCAL",0,0,NA
2135,102,"Coastal Tanna",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,0,0,0.5,1,3.66666666666667,"DG.SELF",1,0,NA
2136,103,"Coastal Tanna",4,4,1,1,1,0.25,0,0,0,NA,2,1,0.5,1,4,"RAG.LOCAL",0,1,16
2136,103,"Coastal Tanna",4,4,1,1,1,0.25,0,0,0,NA,2,1,0.5,1,4,"RAG.SELF",1,1,15
2136,103,"Coastal Tanna",4,4,1,1,1,0.25,0,0,0,NA,2,1,0.5,1,4,"DG.LOCAL",0,0,NA
2136,103,"Coastal Tanna",4,4,1,1,1,0.25,0,0,0,NA,2,1,0.5,1,4,"DG.SELF",1,0,NA
2137,104,"Coastal Tanna",4,5,1,0.8,0.8,0.2,1,0,0,NA,3,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,15
2137,104,"Coastal Tanna",4,5,1,0.8,0.8,0.2,1,0,0,NA,3,0,1,1,3.33333333333333,"RAG.SELF",1,1,15
2137,104,"Coastal Tanna",4,5,1,0.8,0.8,0.2,1,0,0,NA,3,0,1,1,3.33333333333333,"DG.LOCAL",0,0,NA
2137,104,"Coastal Tanna",4,5,1,0.8,0.8,0.2,1,0,0,NA,3,0,1,1,3.33333333333333,"DG.SELF",1,0,NA
2138,105,"Coastal Tanna",2,4,1,0.5,0.5,0.25,1,0,0,NA,5,0,1,1,3,"RAG.LOCAL",0,1,14
2138,105,"Coastal Tanna",2,4,1,0.5,0.5,0.25,1,0,0,NA,5,0,1,1,3,"RAG.SELF",1,1,13
2138,105,"Coastal Tanna",2,4,1,0.5,0.5,0.25,1,0,0,NA,5,0,1,1,3,"DG.LOCAL",0,0,NA
2138,105,"Coastal Tanna",2,4,1,0.5,0.5,0.25,1,0,0,NA,5,0,1,1,3,"DG.SELF",1,0,NA
2139,106,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,6,0,0.5,1,3.66666666666667,"RAG.LOCAL",0,1,17
2139,106,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,6,0,0.5,1,3.66666666666667,"RAG.SELF",1,1,19
2139,106,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,6,0,0.5,1,3.66666666666667,"DG.LOCAL",0,0,NA
2139,106,"Coastal Tanna",3,3,1,1,1,0.333333333333333,0,0,0,NA,6,0,0.5,1,3.66666666666667,"DG.SELF",1,0,NA
2140,107,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,4,0,1,1,0,"RAG.LOCAL",0,1,17
2140,107,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,4,0,1,1,0,"RAG.SELF",1,1,16
2140,107,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,4,0,1,1,0,"DG.LOCAL",0,0,NA
2140,107,"Coastal Tanna",1,1,0,1,1,0,0,0,0,NA,4,0,1,1,0,"DG.SELF",1,0,NA
2141,108,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,5,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,13
2141,108,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,5,0,1,1,3.33333333333333,"RAG.SELF",1,1,19
2141,108,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,5,0,1,1,3.33333333333333,"DG.LOCAL",0,0,NA
2141,108,"Coastal Tanna",1,2,1,0.5,0.5,0.5,1,0,0,NA,5,0,1,1,3.33333333333333,"DG.SELF",1,0,NA
2142,109,"Coastal Tanna",3,4,1,0.75,1,0.25,1,0,0,NA,3,0,1,1,2.66666666666667,"RAG.LOCAL",0,1,14
2142,109,"Coastal Tanna",3,4,1,0.75,1,0.25,1,0,0,NA,3,0,1,1,2.66666666666667,"RAG.SELF",1,1,15
2142,109,"Coastal Tanna",3,4,1,0.75,1,0.25,1,0,0,NA,3,0,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
2142,109,"Coastal Tanna",3,4,1,0.75,1,0.25,1,0,0,NA,3,0,1,1,2.66666666666667,"DG.SELF",1,0,NA
2143,110,"Coastal Tanna",2,2,1,1,1,0.5,0,0,0,NA,5,0,0.5,1,2.66666666666667,"RAG.LOCAL",0,1,15
2143,110,"Coastal Tanna",2,2,1,1,1,0.5,0,0,0,NA,5,0,0.5,1,2.66666666666667,"RAG.SELF",1,1,15
2143,110,"Coastal Tanna",2,2,1,1,1,0.5,0,0,0,NA,5,0,0.5,1,2.66666666666667,"DG.LOCAL",0,0,NA
2143,110,"Coastal Tanna",2,2,1,1,1,0.5,0,0,0,NA,5,0,0.5,1,2.66666666666667,"DG.SELF",1,0,NA
2144,111,"Coastal Tanna",3,4,2,0.75,0.75,0.5,0,0,0,NA,0,0,0.5,1,4,"RAG.LOCAL",0,1,18
2144,111,"Coastal Tanna",3,4,2,0.75,0.75,0.5,0,0,0,NA,0,0,0.5,1,4,"RAG.SELF",1,1,13
2144,111,"Coastal Tanna",3,4,2,0.75,0.75,0.5,0,0,0,NA,0,0,0.5,1,4,"DG.LOCAL",0,0,NA
2144,111,"Coastal Tanna",3,4,2,0.75,0.75,0.5,0,0,0,NA,0,0,0.5,1,4,"DG.SELF",1,0,NA
2145,112,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,NA
2145,112,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,0,1,1,3.33333333333333,"RAG.SELF",1,1,NA
2145,112,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,0,1,1,3.33333333333333,"DG.LOCAL",0,0,3
2145,112,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,0,1,1,3.33333333333333,"DG.SELF",1,0,5
2146,113,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0.333333333333333,"RAG.LOCAL",0,1,NA
2146,113,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0.333333333333333,"RAG.SELF",1,1,NA
2146,113,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0.333333333333333,"DG.LOCAL",0,0,5
2146,113,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0.333333333333333,"DG.SELF",1,0,0
2147,114,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,1,0.5,1,2.66666666666667,"RAG.LOCAL",0,1,NA
2147,114,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,1,0.5,1,2.66666666666667,"RAG.SELF",1,1,NA
2147,114,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,1,0.5,1,2.66666666666667,"DG.LOCAL",0,0,5
2147,114,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,1,0.5,1,2.66666666666667,"DG.SELF",1,0,5
2148,115,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,8,0,1,1,0,"RAG.LOCAL",0,1,NA
2148,115,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,8,0,1,1,0,"RAG.SELF",1,1,NA
2148,115,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,8,0,1,1,0,"DG.LOCAL",0,0,5
2148,115,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,8,0,1,1,0,"DG.SELF",1,0,4
2149,116,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,0,"RAG.LOCAL",0,1,NA
2149,116,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,0,"RAG.SELF",1,1,NA
2149,116,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,0,"DG.LOCAL",0,0,1
2149,116,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,0,"DG.SELF",1,0,2
2150,117,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2.66666666666667,"RAG.LOCAL",0,1,NA
2150,117,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2.66666666666667,"RAG.SELF",1,1,NA
2150,117,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2.66666666666667,"DG.LOCAL",0,0,5
2150,117,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2.66666666666667,"DG.SELF",1,0,5
2151,118,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,4,"RAG.LOCAL",0,1,NA
2151,118,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,4,"RAG.SELF",1,1,NA
2151,118,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,4,"DG.LOCAL",0,0,5
2151,118,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,4,"DG.SELF",1,0,5
2152,119,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0,"RAG.LOCAL",0,1,NA
2152,119,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0,"RAG.SELF",1,1,NA
2152,119,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0,"DG.LOCAL",0,0,5
2152,119,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,1,1,0,"DG.SELF",1,0,4
2153,120,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,1,1,3,"RAG.LOCAL",0,1,NA
2153,120,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,1,1,3,"RAG.SELF",1,1,NA
2153,120,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,1,1,3,"DG.LOCAL",0,0,1
2153,120,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,1,1,3,"DG.SELF",1,0,4
2154,121,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,1,0.5,1,1,"RAG.LOCAL",0,1,NA
2154,121,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,1,0.5,1,1,"RAG.SELF",1,1,NA
2154,121,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,1,0.5,1,1,"DG.LOCAL",0,0,4
2154,121,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,4,1,0.5,1,1,"DG.SELF",1,0,5
2155,122,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,0.5,1,3,"RAG.LOCAL",0,1,NA
2155,122,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,0.5,1,3,"RAG.SELF",1,1,NA
2155,122,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,0.5,1,3,"DG.LOCAL",0,0,0
2155,122,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,0.5,1,3,"DG.SELF",1,0,0
2156,123,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,1,3,0,0.5,1,3.33333333333333,"RAG.LOCAL",0,1,NA
2156,123,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,1,3,0,0.5,1,3.33333333333333,"RAG.SELF",1,1,NA
2156,123,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,1,3,0,0.5,1,3.33333333333333,"DG.LOCAL",0,0,5
2156,123,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,1,3,0,0.5,1,3.33333333333333,"DG.SELF",1,0,5
2157,124,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,1,0,0,0,1,4,"RAG.LOCAL",0,1,NA
2157,124,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,1,0,0,0,1,4,"RAG.SELF",1,1,NA
2157,124,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,1,0,0,0,1,4,"DG.LOCAL",0,0,5
2157,124,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,1,0,0,0,1,4,"DG.SELF",1,0,5
2158,125,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"RAG.LOCAL",0,1,NA
2158,125,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"RAG.SELF",1,1,NA
2158,125,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"DG.LOCAL",0,0,6
2158,125,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"DG.SELF",1,0,4
2159,126,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"RAG.LOCAL",0,1,NA
2159,126,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"RAG.SELF",1,1,NA
2159,126,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"DG.LOCAL",0,0,4
2159,126,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,4,"DG.SELF",1,0,3
2160,127,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2,"RAG.LOCAL",0,1,NA
2160,127,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2,"RAG.SELF",1,1,NA
2160,127,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2,"DG.LOCAL",0,0,4
2160,127,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,2,"DG.SELF",1,0,5
2161,128,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,2.33333333333333,"RAG.LOCAL",0,1,NA
2161,128,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,2.33333333333333,"RAG.SELF",1,1,NA
2161,128,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,2.33333333333333,"DG.LOCAL",0,0,5
2161,128,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,0.5,1,2.33333333333333,"DG.SELF",1,0,0
2162,129,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,NA
2162,129,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,3.33333333333333,"RAG.SELF",1,1,NA
2162,129,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,3.33333333333333,"DG.LOCAL",0,0,3
2162,129,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,1,1,3.33333333333333,"DG.SELF",1,0,5
2163,130,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,NA
2163,130,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,1,1,3.33333333333333,"RAG.SELF",1,1,NA
2163,130,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,1,1,3.33333333333333,"DG.LOCAL",0,0,5
2163,130,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,1,1,3.33333333333333,"DG.SELF",1,0,5
2164,131,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0.5,1,2.33333333333333,"RAG.LOCAL",0,1,NA
2164,131,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0.5,1,2.33333333333333,"RAG.SELF",1,1,NA
2164,131,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0.5,1,2.33333333333333,"DG.LOCAL",0,0,6
2164,131,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0.5,1,2.33333333333333,"DG.SELF",1,0,6
2165,132,"Coastal Tanna",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,1,3,"RAG.LOCAL",0,1,NA
